tweet_id,user_id,screen_name,created_at,favorite_count,retweet_count,text,truncated_tweet,retweet
1.24E+18,40924038,Univision,3/23/20 21:00,3,1,Coronavirus: Lyft permitir芍 a sus conductores realizar entregas de alimentos y suministros m谷dicos. https://t.co/OWYAOkU2pi https://t.co/Y2khmxTLVb,Coronavirus: Lyft permitir芍 a sus conductores realizar entregas de alimentos y suministros m谷dicos. https://t.co/OWYAOkU2pi https://t.co/Y2khmxTLVb,original
1.24E+18,101290875,HwnElectric,3/23/20 21:01,0,0,"Be on alert for scammers looking to use the COVID-19 situation to take your money and personal information. Things to look out for include fake websites, phishing emails, phishing texts/calls and fake social media posts. #COVID19 #StopScams","Be on alert for scammers looking to use the COVID-19 situation to take your money and personal information. Things to look out for include fake websites, phishing emails, phishing texts/calls and fake social media posts. #COVID19 #StopScams",original
1.24E+18,30366928,WesternUnion,3/23/20 21:01,0,0,@Kaamoooo Nuestros agentes en 芍reas con una alta concentraci車n de brotes de COVID-19 pueden cerrar sus negocios temporalmente o alterar sus horarios de operaci車n. Al visitar el siguiente enlace https://t.co/qk4UK02t0R podr芍 encontrar la ubicaci車n m芍s cercana de nuestros agentes,@Kaamoooo Nuestros agentes en 芍reas con una alta concentraci車n de brotes de COVID-19 pueden cerrar sus negocios temporalmente o alterar sus horarios de operaci車n. Al visitar el siguiente enlace https://t.co/qk4UK02t0R podr芍 encontrar la ubicaci車n m芍s cercana de nuestros agentes,original
1.24E+18,56693003,DTE_Energy,3/23/20 21:02,12,3,"As the uncertainty of this pandemic continues, it is important to protect the most vulnerable. We are extending the shutoff suspension to 4/30/20 for our low-income eligible customers. https://t.co/6XCCTUr6nB","As the uncertainty of this pandemic continues, it is important to protect the most vulnerable. We are extending the shutoff suspension to 4/30/20 for our low-income eligible customers. https://t.co/6XCCTUr6nB",original
1.24E+18,30366928,WesternUnion,3/23/20 21:03,19,9,"""From Western Union CEO Hikmet Ersek - ※The unprecedented nature of COVID-19 requires every global organization to come together to address the crisis and provide essential services.\"" Click to learn more.""","""From Western Union CEO Hikmet Ersek - ※The unprecedented nature of COVID-19 requires every global organization to come together to address the crisis and provide essential services.\"" Click to learn more.""",original
1.24E+18,20262083,ConEdison,3/23/20 21:08,1,1,"@sarahshahs14 Good afternoon. We know COVID-19 is causing a significant financial impact. We will not shut off electric, gas or steam service due to payment difficulties from this crisis.","@sarahshahs14 Good afternoon. We know COVID-19 is causing a significant financial impact. We will not shut off electric, gas or steam service due to payment difficulties from this crisis.",original
1.24E+18,24160942,Humana,3/23/20 21:11,7,1,"Our own Dr. Will Shrank will join former Surgeon General @DrRichCarmona  on 3/25 to discuss how seniors can stay physically, mentally, spiritually &amp; emotionally well during these challenging times. Details here: https://t.co/3QpyPHSf0J #covid19 #coronavirus","Our own Dr. Will Shrank will join former Surgeon General @DrRichCarmona  on 3/25 to discuss how seniors can stay physically, mentally, spiritually &amp; emotionally well during these challenging times. Details here: https://t.co/3QpyPHSf0J #covid19 #coronavirus",original
1.24E+18,57214964,LabCorp,3/23/20 21:12,14,7,LabCorp is developing options to prioritize #COVID19 testing for inpatient population in support of guidance from the White House Coronavirus Task Force. Learn more: https://t.co/vEUB5g1VBd https://t.co/xS6yHDUhvJ,LabCorp is developing options to prioritize #COVID19 testing for inpatient population in support of guidance from the White House Coronavirus Task Force. Learn more: https://t.co/vEUB5g1VBd https://t.co/xS6yHDUhvJ,original
1.24E+18,110522065,SPGlobal,3/23/20 21:15,0,0,From @SPGMarketIntel @SPGMI_Panjiva: 18 #coronavirus #COVID19 lessons from supply chain and financial data: https://t.co/rML7hBq8Ba https://t.co/Cycnra4L2a,From @SPGMarketIntel @SPGMI_Panjiva: 18 #coronavirus #COVID19 lessons from supply chain and financial data: https://t.co/rML7hBq8Ba https://t.co/Cycnra4L2a,original
1.24E+18,92357890,ConagraBrands,3/23/20 21:15,9,3,"In extraordinary times like these, our work to nourish our consumers, retail customers and communities means more than ever. For our full COVID-19 response, visit https://t.co/wNUuIaA3pK https://t.co/VL9aSPdgCu","In extraordinary times like these, our work to nourish our consumers, retail customers and communities means more than ever. For our full COVID-19 response, visit https://t.co/wNUuIaA3pK https://t.co/VL9aSPdgCu",original
1.24E+18,56488059,pfizer,3/23/20 21:15,52,18,"What is a Quarantine? Our Chief Medical Officer, Dr. @MaceRothenberg explains. #Coronavirus #COVID19 #KnowTheFacts https://t.co/VFeceB7PVn","What is a Quarantine? Our Chief Medical Officer, Dr. @MaceRothenberg explains. #Coronavirus #COVID19 #KnowTheFacts https://t.co/VFeceB7PVn",original
1.24E+18,16584947,TriNet,3/23/20 21:19,0,1,"We are very grateful to our alliance partner @trinet for bringing this important content to small &amp; midsize biz owners. #Webinar Tuesday 3/24 10每11am PT
#trinet #hirisenetwork #covid19 https://t.co/vg3huNtEnF",RT @HiRiseNetwork: We are very grateful to our alliance partner @trinet for bringing this important content to small &amp; midsize biz owners.＃,retweet
1.24E+18,16584947,TriNet,3/23/20 21:20,0,1,"Our latest #webinar on #COVID19 is rapidly filling up but don't worry, you won't miss out on this important information for #SMBs. Register and even if you can't attend the live presentation, we'll send you access to the recording afterward. https://t.co/tT6LRLp0M3 https://t.co/38UvCQgFjC","Our latest #webinar on #COVID19 is rapidly filling up but don't worry, you won't miss out on this important information for #SMBs. Register and even if you can't attend the live presentation, we'll send you access to the recording afterward. https://t.co/tT6LRLp0M3 https://t.co/38UvCQgFjC",original
1.24E+18,20262083,ConEdison,3/23/20 21:21,27,7,Our crews are taking several precautions during #COVID19 so that we can all stay safe while maintaining reliable service. #Westchester https://t.co/lhci1jXd6c,Our crews are taking several precautions during #COVID19 so that we can all stay safe while maintaining reliable service. #Westchester https://t.co/lhci1jXd6c,original
1.24E+18,82653001,DominionEnergy,3/23/20 21:22,0,11,"Please don＊t fall for scams! No disconnects during #COVID奈19. If in doubt, hang up &amp; visit your @dominionenergy online acct, app or call the number on your bill. https://t.co/H1NtksWJQv","RT @BonitaDomEnergy: Please don＊t fall for scams! No disconnects during #COVID奈19. If in doubt, hang up &amp; visit your @dominionenergy online＃",retweet
1.24E+18,24054721,DuPont_News,3/23/20 21:24,0,0,"@NJavaid3 We are striving every day to deliver the most personal protective apparel we can to support the efforts to control the Coronavirus pandemic, and we＊re proud to support those working the front lines. This is what we＊re doing: https://t.co/JWr2oBcIlX","@NJavaid3 We are striving every day to deliver the most personal protective apparel we can to support the efforts to control the Coronavirus pandemic, and we＊re proud to support those working the front lines. This is what we＊re doing: https://t.co/JWr2oBcIlX",original
1.24E+18,24054721,DuPont_News,3/23/20 21:24,1,0,"@studio_pls We are striving every day to deliver the most personal protective apparel we can to support the efforts to control the Coronavirus pandemic, and we＊re proud to support those working the front lines. This is what we＊re doing: https://t.co/JWr2oBcIlX","@studio_pls We are striving every day to deliver the most personal protective apparel we can to support the efforts to control the Coronavirus pandemic, and we＊re proud to support those working the front lines. This is what we＊re doing: https://t.co/JWr2oBcIlX",original
1.24E+18,14654552,amfam,3/23/20 21:25,0,20,"Big thx to @amfam's folks...for all you're doing to remain safe while maintaining outstanding care. For our customers experiencing #COVID19 financial hardships, we want to help! https://t.co/QgVlE8Znz2 #iwork4amfam",RT @AmFamJack: Big thx to @amfam's folks...for all you're doing to remain safe while maintaining outstanding care. For our customers experi＃,retweet
1.24E+18,67432980,PartyCity,3/23/20 21:30,11,3,"Bring Adventure in a Box home! Unbox a fun-filled family box, date night, game night, girls' or guys' night in &amp; more. #socialdistancinglife #QuarentineLife #StayHome #StayAtHome https://t.co/Zj7NIR62BS https://t.co/MyhYNwVRdW","Bring Adventure in a Box home! Unbox a fun-filled family box, date night, game night, girls' or guys' night in &amp; more. #socialdistancinglife #QuarentineLife #StayHome #StayAtHome https://t.co/Zj7NIR62BS https://t.co/MyhYNwVRdW",original
1.24E+18,101290875,HwnElectric,3/23/20 21:30,1,0,"The HEI Charitable Foundation (HEICF) has contributed $50,000 to the Hawaii Foodbank and pledged another $75,000 to United Way agencies in support of their efforts to assist Hawaii families in need during the #COVID19 pandemic. https://t.co/0wqPwsLMUs #PoweringThruTogether","The HEI Charitable Foundation (HEICF) has contributed $50,000 to the Hawaii Foodbank and pledged another $75,000 to United Way agencies in support of their efforts to assist Hawaii families in need during the #COVID19 pandemic. https://t.co/0wqPwsLMUs #PoweringThruTogether",original
1.24E+18,101290875,HwnElectric,3/23/20 21:30,1,0,"To stay on top of managing your electric bills during these uncertain times, consider taking advantage of our free one-time payment service to safely make payments online. Visit https://t.co/v5Zk78nJoG for more information on how to get started. #COVID19 #PoweringThruTogether","To stay on top of managing your electric bills during these uncertain times, consider taking advantage of our free one-time payment service to safely make payments online. Visit https://t.co/v5Zk78nJoG for more information on how to get started. #COVID19 #PoweringThruTogether",original
1.24E+18,89587925,comcast,3/23/20 21:34,47,21,"To keep people informed during the #COVID19 crisis, @NBCUniversal has announced it is widening the distribution of its national news programming. Learn more. https://t.co/3OzESJIxQT","To keep people informed during the #COVID19 crisis, @NBCUniversal has announced it is widening the distribution of its national news programming. Learn more. https://t.co/3OzESJIxQT",original
1.24E+18,34710922,Cerner,3/23/20 21:38,0,7,#Telehealth is playing a role in bringing clinical resources to the areas hit hardest by #COVID19. Read @Cerner＊s latest blog to hear from our Chief Medical Officer @TelehealthDoc on our collaborative efforts to expand access to care through technology. https://t.co/Y5CNUfnASr,RT @Amwell: #Telehealth is playing a role in bringing clinical resources to the areas hit hardest by #COVID19. Read @Cerner＊s latest blog t＃,retweet
1.24E+18,21964954,SpiritAirlines,3/23/20 21:39,0,0,"@AmyLukas8 @StephanieRdgz_ We apologize for that. Due to the high number of requests from Guests, response times are longer than normal on all channels. For immediate assistance related to Covid-19, visit: https://t.co/GqFOLO9dHr Please DM us if you have any questions.","@AmyLukas8 @StephanieRdgz_ We apologize for that. Due to the high number of requests from Guests, response times are longer than normal on all channels. For immediate assistance related to Covid-19, visit: https://t.co/GqFOLO9dHr Please DM us if you have any questions.",original
1.24E+18,26061631,NCRCorporation,3/23/20 21:48,14,6,Tips for reoptimizing your restaurant layout to better support takeout and curbside operations during the #Coronavirus pandemic: https://t.co/b5LYXD0Oz8 #COVID19 #KeepCommerceRunning https://t.co/1dkdEQVZtm,Tips for reoptimizing your restaurant layout to better support takeout and curbside operations during the #Coronavirus pandemic: https://t.co/b5LYXD0Oz8 #COVID19 #KeepCommerceRunning https://t.co/1dkdEQVZtm,original
1.24E+18,21964954,SpiritAirlines,3/23/20 21:49,0,0,@StephanieRdgz_ Hello. Here＊s a helpful link that describes how we are addressing concerns about Covid-19 coronavirus: https://t.co/GqFOLO9dHr If you have any additional questions feel free to DM us.,@StephanieRdgz_ Hello. Here＊s a helpful link that describes how we are addressing concerns about Covid-19 coronavirus: https://t.co/GqFOLO9dHr If you have any additional questions feel free to DM us.,original
1.24E+18,134887156,FedEx,3/23/20 21:50,419,129,COVID-19 test specimens from 50+ drive-thru test centers in 12 states were moved by our team this weekend as part of a special operation with the U.S. government. We'll provide support 7 days/week as more testing centers come available across the country. https://t.co/tJbhJ4Fbnq https://t.co/MtFVHDaRrr,COVID-19 test specimens from 50+ drive-thru test centers in 12 states were moved by our team this weekend as part of a special operation with the U.S. government. We'll provide support 7 days/week as more testing centers come available across the country. https://t.co/tJbhJ4Fbnq https://t.co/MtFVHDaRrr,original
1.24E+18,71911230,newenergy_blog,3/23/20 21:50,0,0,The latest The Renewable Energy Daily! https://t.co/DZS70hQd4o #coronavirus,The latest The Renewable Energy Daily! https://t.co/DZS70hQd4o #coronavirus,original
1.24E+18,21964954,SpiritAirlines,3/23/20 21:53,0,0,"@mateoarbelaezs Debido a la gran cantidad de solicitudes de los invitados, los tiempos de respuesta son m芍s largos de lo normal en todos los canales. Para asistencia inmediata relacionada con Covid-19, visite: https://t.co/GqFOLO9dHr","@mateoarbelaezs Debido a la gran cantidad de solicitudes de los invitados, los tiempos de respuesta son m芍s largos de lo normal en todos los canales. Para asistencia inmediata relacionada con Covid-19, visite: https://t.co/GqFOLO9dHr",original
1.24E+18,582276522,AtlasAirWW,3/23/20 22:00,17,6,"Thank you to our #AtlasAirWorldwide employees for the critical role you are playing in delivering medical supplies to those who need it, including the shipment of over 300,000 medical masks to Spain. #COVID奈19 https://t.co/TPeWExPvK9","Thank you to our #AtlasAirWorldwide employees for the critical role you are playing in delivering medical supplies to those who need it, including the shipment of over 300,000 medical masks to Spain. #COVID奈19 https://t.co/TPeWExPvK9",original
1.24E+18,253167239,GoldmanSachs,3/23/20 22:00,11,5,.@michaelmina_lab discusses what you need to know about #coronavirus testing in a new #TalksAtGS podcast episode: https://t.co/5uC8WMM6Vb https://t.co/HdZ1WMLAFb,.@michaelmina_lab discusses what you need to know about #coronavirus testing in a new #TalksAtGS podcast episode: https://t.co/5uC8WMM6Vb https://t.co/HdZ1WMLAFb,original
1.24E+18,19614302,unumnews,3/23/20 22:00,1,18,Unum＊s Laurie Mitchell shares some tips on how to help employees during the #COVID19 quarantine. https://t.co/xafLsGKf56 via @workwelltweets,Unum＊s Laurie Mitchell shares some tips on how to help employees during the #COVID19 quarantine. https://t.co/xafLsGKf56 via @workwelltweets,original
1.24E+18,101290875,HwnElectric,3/23/20 22:01,2,0,"※We＊ll be here, because we know providing safe, reliable electric service is essential for households, businesses, our first responders and health-care workers and facilities,§ says Scott Seu, President and CEO of @HwnElectric #COVID19 #PoweringThruTogether https://t.co/yYUJ8Oq49l","※We＊ll be here, because we know providing safe, reliable electric service is essential for households, businesses, our first responders and health-care workers and facilities,§ says Scott Seu, President and CEO of @HwnElectric #COVID19 #PoweringThruTogether https://t.co/yYUJ8Oq49l",original
1.24E+18,172496840,LillyPad,3/23/20 22:03,144,53,"Just announced: Lilly will expand our free #COVID19 drive-through testing to Indianapolis first responders, beginning tomorrow. Read more: https://t.co/4tVEra7ChN  #WeAreLilly #Coronavirus https://t.co/ewKeLWpg97","Just announced: Lilly will expand our free #COVID19 drive-through testing to Indianapolis first responders, beginning tomorrow. Read more: https://t.co/4tVEra7ChN  #WeAreLilly #Coronavirus https://t.co/ewKeLWpg97",original
1.24E+18,151998296,MoodysInvSvc,3/23/20 22:14,1,2,The Fed this morning announced plans for additional bond purchases and lending facilities in response to the economic difficulties stemming from the #coronavirus pandemic.  Our analysts have opined on the impact of the announced plans on US #non-bank #mortgage companies. https://t.co/DyriA3z4EN,The Fed this morning announced plans for additional bond purchases and lending facilities in response to the economic difficulties stemming from the #coronavirus pandemic.  Our analysts have opined on the impact of the announced plans on US #non-bank #mortgage companies. https://t.co/DyriA3z4EN,original
1.24E+18,21964954,SpiritAirlines,3/23/20 22:17,0,0,@MrMattParamore Here＊s a helpful link that describes how we are addressing concerns about Covid-19 coronavirus: https://t.co/GqFOLO9dHr If you have any additional questions feel free to DM us.,@MrMattParamore Here＊s a helpful link that describes how we are addressing concerns about Covid-19 coronavirus: https://t.co/GqFOLO9dHr If you have any additional questions feel free to DM us.,original
1.24E+18,253167239,GoldmanSachs,3/23/20 22:18,19,5,"$GS' Jonny Fine joins @CNBC to explain the Fed＊s latest moves to support healthy markets, as well as the impact of the #coronavirus on investment grade issuers. https://t.co/tpe3mc3oOm","$GS' Jonny Fine joins @CNBC to explain the Fed＊s latest moves to support healthy markets, as well as the impact of the #coronavirus on investment grade issuers. https://t.co/tpe3mc3oOm",original
1.24E+18,934714110,Avnet,3/23/20 22:18,41,10,"With social distancing still in full effect, our online community @Hacksterio is the place to be. Our members have been busy developing projects to help address the COVID-19 pandemic, like this no touch thermometer. #AvnetReachFurther https://t.co/bBkbZC7Y24 https://t.co/bzwzv80RDb","With social distancing still in full effect, our online community @Hacksterio is the place to be. Our members have been busy developing projects to help address the COVID-19 pandemic, like this no touch thermometer. #AvnetReachFurther https://t.co/bBkbZC7Y24 https://t.co/bzwzv80RDb",original
1.24E+18,27602545,KofC,3/23/20 22:23,70,23,"Knights, lets gather together again in prayer with @Pontifex this Wednesday to end the #COVID19 pandemic https://t.co/4QnOBghRg0","Knights, lets gather together again in prayer with @Pontifex this Wednesday to end the #COVID19 pandemic https://t.co/4QnOBghRg0",original
1.24E+18,20637451,SempraEnergy,3/23/20 22:32,33,16,"In response to the #COVID19 outbreak, the Sempra Energy Foundation announces its Nonprofit Hardship Fund, which will provide $1.75 million in grants to nonprofit organizations serving populations affected by COVID-19.","In response to the #COVID19 outbreak, the Sempra Energy Foundation announces its Nonprofit Hardship Fund, which will provide $1.75 million in grants to nonprofit organizations serving populations affected by COVID-19.",original
1.24E+18,102390416,CDKGlobal,3/23/20 22:34,17,9,It looks like it may be difficult for a while. We all have to maintain balance &amp; secure the future while managing through today＊s uncertainty. We've made some changes to our April billing that will help us all get through the COVID-19 crisis. https://t.co/BVMt5OnTcm https://t.co/LqRtK9fofo,It looks like it may be difficult for a while. We all have to maintain balance &amp; secure the future while managing through today＊s uncertainty. We've made some changes to our April billing that will help us all get through the COVID-19 crisis. https://t.co/BVMt5OnTcm https://t.co/LqRtK9fofo,original
1.24E+18,21964954,SpiritAirlines,3/23/20 22:38,0,0,"@buddyhadry Due to the high number of requests from Guests, response times are longer than normal on all channels. For immediate assistance related to Covid-19, visit https://t.co/GqFOLO9dHr. Feel free to DM us for assistance as well.","@buddyhadry Due to the high number of requests from Guests, response times are longer than normal on all channels. For immediate assistance related to Covid-19, visit https://t.co/GqFOLO9dHr. Feel free to DM us for assistance as well.",original
1.24E+18,20637451,SempraEnergy,3/23/20 22:40,10,4,"$500,000 will also be donated to nonprofits in Texas.

※I appreciate the Sempra Energy Foundation for stepping up to help local Texas nonprofits and communities with resources to recover from the impact of the coronavirus.§ - @KHancock4TX 
https://t.co/H8KEfu0osp","$500,000 will also be donated to nonprofits in Texas.

※I appreciate the Sempra Energy Foundation for stepping up to help local Texas nonprofits and communities with resources to recover from the impact of the coronavirus.§ - @KHancock4TX 
https://t.co/H8KEfu0osp",original
1.24E+18,74286565,Microsoft,3/23/20 22:40,603,279,"To provide real-time support and prevent health systems from being overwhelmed, we＊ve partnered with the CDC on a COVID-19 Self-Checker Bot service powered by Microsoft #Azure.

Learn more: https://t.co/T1sPx9EBCE https://t.co/66dtelpQl9","To provide real-time support and prevent health systems from being overwhelmed, we＊ve partnered with the CDC on a COVID-19 Self-Checker Bot service powered by Microsoft #Azure.

Learn more: https://t.co/T1sPx9EBCE https://t.co/66dtelpQl9",original
1.24E+18,20637451,SempraEnergy,3/23/20 22:41,7,2,"Louisiana nonprofits serving populations affected by #COVID19 will also receive $250,000 from the Sempra Energy Foundation. @SempraLNGM 
https://t.co/i1vSA6pUtd","Louisiana nonprofits serving populations affected by #COVID19 will also receive $250,000 from the Sempra Energy Foundation. @SempraLNGM 
https://t.co/i1vSA6pUtd",original
1.24E+18,30366928,WesternUnion,3/23/20 22:41,1,0,@Persefonne24 <U+00A1>Hola! Nuestras locaciones de agente en 芍reas con una alta concentraci車n de brotes de COVID-19 pueden cerrar sus negocios temporalmente. Alentamos a nuestros clientes a consultar el localizador de agentes y llamar para confirmar disponibilidad en https://t.co/qk4UK02t0R,@Persefonne24 <U+00A1>Hola! Nuestras locaciones de agente en 芍reas con una alta concentraci車n de brotes de COVID-19 pueden cerrar sus negocios temporalmente. Alentamos a nuestros clientes a consultar el localizador de agentes y llamar para confirmar disponibilidad en https://t.co/qk4UK02t0R,original
1.24E+18,30366928,WesternUnion,3/23/20 22:41,1,0,@KarenSparrow12 <U+00A1>Hola! Nuestras locaciones de agente en 芍reas con una alta concentraci車n de brotes de COVID-19 pueden cerrar sus negocios temporalmente. Alentamos a nuestros clientes a consultar el localizador de agentes y llamar para confirmar disponibilidad en https://t.co/qk4UK02t0R,@KarenSparrow12 <U+00A1>Hola! Nuestras locaciones de agente en 芍reas con una alta concentraci車n de brotes de COVID-19 pueden cerrar sus negocios temporalmente. Alentamos a nuestros clientes a consultar el localizador de agentes y llamar para confirmar disponibilidad en https://t.co/qk4UK02t0R,original
1.24E+18,17396865,SVB_Financial,3/23/20 22:42,0,2,.@SVB_Financial joins Newlab for virtual member programming now open to the public tech community. Learn about the current fundraising landscape in NYC during/post COVID crisis. SVB will also provide tips for how to run your process. Tune in here: https://t.co/1m3tRI7siz https://t.co/yF8a0vXknn,RT @NewLab: .@SVB_Financial joins Newlab for virtual member programming now open to the public tech community. Learn about the current fund＃,retweet
1.24E+18,823523768,Sysco,3/23/20 22:43,19,6,Catch our President &amp; CEO Kevin Hourican on @FoxBusiness tomorrow at 6:40 a.m. CT. discussing the impact of COVID-19 on #foodservice. <U+0001F325><U+0001F4FA>,Catch our President &amp; CEO Kevin Hourican on @FoxBusiness tomorrow at 6:40 a.m. CT. discussing the impact of COVID-19 on #foodservice. <U+0001F325><U+0001F4FA>,original
1.24E+18,9.99E+17,DarlingIngredie,3/23/20 22:44,0,4,"See here for a statement from our parent company, Darling Ingredients＊ CEO, Randall C. Stuewe, on supporting the community amidst the coronavirus pandemic.","RT @DARPROSolutions: See here for a statement from our parent company, Darling Ingredients＊ CEO, Randall C. Stuewe, on supporting the commu＃",retweet
1.24E+18,482226064,AlbertsonsCos,3/23/20 22:51,22,10,"We＊re working with major companies like @RegalMovies, @MGMResortsIntl, @HiltonNewsroom that furloughed employees due to the #COVID19 crisis to offer jobs at our stores and facilities. A unique solution for a complex problem. https://t.co/roG5VyZ4gM","We＊re working with major companies like @RegalMovies, @MGMResortsIntl, @HiltonNewsroom that furloughed employees due to the #COVID19 crisis to offer jobs at our stores and facilities. A unique solution for a complex problem. https://t.co/roG5VyZ4gM",original
1.24E+18,40924038,Univision,3/23/20 23:00,3,0,Esta es la nota que hizo llorar a Patricio Borghetti y Odalys Ram赤rez (m芍s que el coronavirus). https://t.co/p7WHOr8DZ7 https://t.co/tWC261NbIJ,Esta es la nota que hizo llorar a Patricio Borghetti y Odalys Ram赤rez (m芍s que el coronavirus). https://t.co/p7WHOr8DZ7 https://t.co/tWC261NbIJ,original
1.24E+18,101290875,HwnElectric,3/23/20 23:00,0,0,"The HEI Charitable Foundation (HEICF) has contributed $50,000 to the Hawaii Foodbank and pledged another $75,000 to United Way agencies in support of their efforts to assist Hawaii families in need during the #COVID19 pandemic. https://t.co/heltS1Yo88 #PoweringThruTogether","The HEI Charitable Foundation (HEICF) has contributed $50,000 to the Hawaii Foodbank and pledged another $75,000 to United Way agencies in support of their efforts to assist Hawaii families in need during the #COVID19 pandemic. https://t.co/heltS1Yo88 #PoweringThruTogether",original
1.24E+18,90749908,EchoLogistics,3/23/20 23:01,0,0,Echo has been conducting shipper surveys to assess the impact of coronavirus (COVID-19) to our clients＊ businesses. Read the blog for our key insights and findings: https://t.co/1GTXpa6FvK,Echo has been conducting shipper surveys to assess the impact of coronavirus (COVID-19) to our clients＊ businesses. Read the blog for our key insights and findings: https://t.co/1GTXpa6FvK,original
1.24E+18,26061631,NCRCorporation,3/23/20 23:02,6,1,"Especially during the #COVID19 pandemic, it＊s crucial that banks and credit unions offer a seamless digital banking experience for their customers &amp; members. Download our Digital Banking Awareness Campaign Kit here: https://t.co/I3KaPBUpG7 #Coronavirus  #KeepCommerceRunning https://t.co/Oq0CBsBq1Y","Especially during the #COVID19 pandemic, it＊s crucial that banks and credit unions offer a seamless digital banking experience for their customers &amp; members. Download our Digital Banking Awareness Campaign Kit here: https://t.co/I3KaPBUpG7 #Coronavirus  #KeepCommerceRunning https://t.co/Oq0CBsBq1Y",original
1.24E+18,48402711,unisyscorp,3/23/20 23:07,0,3,What are the cybersecurity implications of the shift to remote work? Find out more on Help Net Security - https://t.co/CA2WlkiSWE - @panorays #remotework #coronavirus #covid19 #cybersecuritynews #securitynews https://t.co/bNHeMGaSZo,RT @helpnetsecurity: What are the cybersecurity implications of the shift to remote work? Find out more on Help Net Security - https://t.co＃,retweet
1.24E+18,21964954,SpiritAirlines,3/23/20 23:34,0,0,"@la_damico So sorry to hear you feel that way. Due to the high number of requests from Guests, response times are longer than normal on all channels. For immediate assistance related to Covid-19, visit: https://t.co/GqFOLO9dHr. Send us a DM so we can help.","@la_damico So sorry to hear you feel that way. Due to the high number of requests from Guests, response times are longer than normal on all channels. For immediate assistance related to Covid-19, visit: https://t.co/GqFOLO9dHr. Send us a DM so we can help.",original
1.24E+18,559118259,BioRad,3/23/20 23:44,0,2,"Captain＊s Log 每 #SocialDistancing Day 11
Instructional quality at JJSWB continues to fall short. The lone instructor got distracted by @tpwky＊s coronavirus episodes and spent 30min laughing at an old #WeAreTheWorld-style ad for @BioRad thermocyclers. https://t.co/c1XTLFo8bj","RT @RughJohnsonLaw: Captain＊s Log 每 #SocialDistancing Day 11
Instructional quality at JJSWB continues to fall short. The lone instructor go＃",retweet
1.24E+18,57131180,portlandgeneral,3/23/20 23:51,52,11,"N95 masks are crucial pieces of safety equipment for those in healthcare. When COVID-19 became a public crisis, we wanted to help by donating our inventory. This week, we gave 9,000 masks to local healthcare partners.  (1/2) https://t.co/jqn7lr5rHM","N95 masks are crucial pieces of safety equipment for those in healthcare. When COVID-19 became a public crisis, we wanted to help by donating our inventory. This week, we gave 9,000 masks to local healthcare partners.  (1/2) https://t.co/jqn7lr5rHM",original
1.24E+18,126118683,AIGinsurance,3/23/20 23:51,0,0,"@rkruglov Hi, We are sorry to hear your feelings on this. Please check out our FAQs regarding COVID-19: https://t.co/mUoCK84pts. If you have additional questions, please call 1-800-826-1300.","@rkruglov Hi, We are sorry to hear your feelings on this. Please check out our FAQs regarding COVID-19: https://t.co/mUoCK84pts. If you have additional questions, please call 1-800-826-1300.",original
1.24E+18,247416314,HIIndustries,3/23/20 23:51,0,1,"#VIDEO Technical Solutions President Andy Green thanks employees for their cooperation during  COVID-19: https://t.co/E4uf4P1grl.

Andy would like to answer your COVID-19 questions in future videos. Please send questions to crisismanagement@hii-tsd.com. https://t.co/IoV6m0Z3Lf","#VIDEO Technical Solutions President Andy Green thanks employees for their cooperation during  COVID-19: https://t.co/E4uf4P1grl.

Andy would like to answer your COVID-19 questions in future videos. Please send questions to crisismanagement@hii-tsd.com. https://t.co/IoV6m0Z3Lf",original
1.24E+18,126118683,AIGinsurance,3/23/20 23:52,0,0,"@Joan1nee Hi, We apologize for the long wait time - we are currently experiencing high call volumes due to the Coronavirus outbreak. To avoid long wait times, please use our self-service options on this website: https://t.co/puiSApyS5U. Thank you.","@Joan1nee Hi, We apologize for the long wait time - we are currently experiencing high call volumes due to the Coronavirus outbreak. To avoid long wait times, please use our self-service options on this website: https://t.co/puiSApyS5U. Thank you.",original
1.24E+18,126118683,AIGinsurance,3/23/20 23:56,0,0,"@Alp_B Hi, We are sorry to hear your feelings on this. Please check out our FAQs regarding COVID-19: https://t.co/lh8w3sh77w. If you have additional questions, please call 1-800-826-1300.","@Alp_B Hi, We are sorry to hear your feelings on this. Please check out our FAQs regarding COVID-19: https://t.co/lh8w3sh77w. If you have additional questions, please call 1-800-826-1300.",original
1.24E+18,126118683,AIGinsurance,3/23/20 23:56,0,0,"@denisebetancou_ Hi Denise, Please check out our FAQs regarding COVID-19: https://t.co/OOLt5qUfm3. If you have additional questions, please call 1-800-826-1300.","@denisebetancou_ Hi Denise, Please check out our FAQs regarding COVID-19: https://t.co/OOLt5qUfm3. If you have additional questions, please call 1-800-826-1300.",original
1.24E+18,126118683,AIGinsurance,3/23/20 23:56,0,0,"@TeflonGeek Hi, We are sorry to hear your feelings on this. Please check out our FAQs regarding COVID-19: https://t.co/wXR9HWjy9n. If you have additional questions, please call 1-800-826-1300.","@TeflonGeek Hi, We are sorry to hear your feelings on this. Please check out our FAQs regarding COVID-19: https://t.co/wXR9HWjy9n. If you have additional questions, please call 1-800-826-1300.",original
